비주얼,비주얼,156.0,1.0
이정재,이정재,156.0,1.0
아닌데,아닌데,156.0,0.6
진실,진실,156.0,1.0
돋보,돋보,156.0,0.8761061946902655
보다가,보다가,155.0,1.0
기술,기술,155.0,0.9824561403508771
댓글,댓글,155.0,0.6451612903225806
동화,동화,155.0,0.9615384615384616
개성,개성,154.0,1.0
불편,불편,154.0,1.0
장난,장난,154.0,1.0
든다,든다,154.0,1.0
디테일,디테일,153.0,1.0
진지,진지,153.0,1.0
장점,장점,153.0,1.0
반복,반복,153.0,1.0
먹먹,먹먹,153.0,1.0
압도적,압도적,152.0,1.0
놈들,놈들,152.0,0.38095238095238093
일이,일이,152.0,1.0
재미있어요,재미있어요,151.0,1.0
강렬,강렬,151.0,1.0
희망,희망,151.0,0.9661016949152542
익숙,익숙,150.0,0.9594594594594594
마블이,마블이,149.0,1.0
탄생,탄생,149.0,0.948051948051948
범죄,범죄,149.0,0.9682539682539683
열연,열연,148.0,1.0
쓸데,쓸데,148.0,1.0
클리셰,클리셰,147.0,0.9595959595959596
줄거리,줄거리,147.0,0.9285714285714286
아픔,아픔,147.0,0.9827586206896551
제작,제작,147.0,1.0
상업영화,상업영화,146.0,0.8518518518518519
작품성,작품성,146.0,0.9789473684210527
보았다,보았다,146.0,1.0
어디서,어디서,146.0,1.0
고생,고생,146.0,1.0
뭉클,뭉클,146.0,1.0
웅장,웅장,146.0,1.0
약간,약간,146.0,1.0
타노스,타노스,145.0,0.975
쾌감,쾌감,145.0,1.0
보인다,보인다,144.0,0.3333333333333333
인류,인류,144.0,0.9795918367346939
저냥,저냥,144.0,0.45454545454545453
없는데,없는데,143.0,1.0
존경,존경,143.0,1.0
걱정,걱정,143.0,1.0
의외,의외,143.0,0.9854014598540146
웰메이드,웰메이드,142.0,0.5
애국심,애국심,142.0,0.9772727272727273
그렇고,그렇고,142.0,1.0
미안,미안,142.0,1.0
지루함,지루함,141.0,0.3333333333333333
궁금,궁금,141.0,1.0
헐리우드,헐리우드,140.0,1.0
예고편,예고편,140.0,1.0
앤트맨,앤트맨,140.0,1.0
섹시,섹시,140.0,1.0
싶을,싶을,140.0,1.0
서로,서로,140.0,1.0
아이들,아이들,139.0,1.0
슬프고,슬프고,139.0,0.6666666666666666
세대,세대,139.0,0.936
그들,그들,138.0,1.0
화면,화면,138.0,0.972972972972973
전달,전달,138.0,1.0
건데,건데,138.0,0.8823529411764706
있다면,있다면,137.0,1.0
조화,조화,137.0,1.0
관객들,관객들,136.0,0.9672131147540983
참신,참신,136.0,1.0
임팩트,임팩트,135.0,0.9743589743589743
고민,고민,135.0,1.0
차태현,차태현,134.0,1.0
박소담,박소담,134.0,0.9473684210526315
어설픈,어설픈,134.0,1.0
승리,승리,134.0,0.9753086419753086
나중,나중,134.0,1.0
